lat,lon
37.833204,-122.513682
37.833204,-122.510045
37.833204,-122.506409
37.833204,-122.502772
37.833204,-122.499135
37.833204,-122.495499
37.833204,-122.491862
37.833204,-122.488226
37.833204,-122.484589
37.833204,-122.480953
37.833204,-122.477316
37.833204,-122.473679
37.833204,-122.470043
37.833204,-122.466406
37.833204,-122.46277
37.833204,-122.459133
37.833204,-122.455497
37.833204,-122.45186
37.833204,-122.448224
37.833204,-122.444587
37.833204,-122.44095
37.833204,-122.437314
37.833204,-122.433677
37.833204,-122.430041
37.833204,-122.426404
37.833204,-122.422768
37.833204,-122.419131
37.833204,-122.415494
37.833204,-122.411858
37.833204,-122.408221
37.833204,-122.404585
37.833204,-122.400948
37.833204,-122.397312
37.833204,-122.393675
37.833204,-122.390038
37.833204,-122.386402
37.833204,-122.382765
37.833204,-122.379129
37.833204,-122.375492
37.833204,-122.371856
37.833204,-122.368219
37.833204,-122.364583
37.833204,-122.360946
37.833204,-122.357309
37.832845,-122.513682
37.832845,-122.510045
37.832845,-122.506409
37.832845,-122.502772
37.832845,-122.499135
37.832845,-122.495499
37.832845,-122.491862
37.832845,-122.488226
37.832845,-122.484589
37.832845,-122.480953
37.832845,-122.477316
37.832845,-122.473679
37.832845,-122.470043
37.832845,-122.466406
37.832845,-122.46277
37.832845,-122.459133
37.832845,-122.455497
37.832845,-122.45186
37.832845,-122.448224
37.832845,-122.444587
37.832845,-122.44095
37.832845,-122.437314
37.832845,-122.433677
37.832845,-122.430041
37.832845,-122.426404
37.832845,-122.422768
37.832845,-122.419131
37.832845,-122.415494
37.832845,-122.411858
37.832845,-122.408221
37.832845,-122.404585
37.832845,-122.400948
37.832845,-122.397312
37.832845,-122.393675
37.832845,-122.390038
37.832845,-122.386402
37.832845,-122.382765
37.832845,-122.379129
37.832845,-122.375492
37.832845,-122.371856
37.832845,-122.368219
37.832845,-122.364583
37.832845,-122.360946
37.832845,-122.357309
37.832486,-122.513682
37.832486,-122.510045
37.832486,-122.506409
37.832486,-122.502772
37.832486,-122.499135
37.832486,-122.495499
37.832486,-122.491862
37.832486,-122.488226
37.832486,-122.484589
37.832486,-122.480953
37.832486,-122.477316
37.832486,-122.473679
37.832486,-122.470043
37.832486,-122.466406
37.832486,-122.46277
37.832486,-122.459133
37.832486,-122.455497
37.832486,-122.45186
37.832486,-122.448224
37.832486,-122.444587
37.832486,-122.44095
37.832486,-122.437314
37.832486,-122.433677
37.832486,-122.430041
37.832486,-122.426404
37.832486,-122.422768
37.832486,-122.419131
37.832486,-122.415494
37.832486,-122.411858
37.832486,-122.408221
37.832486,-122.404585
37.832486,-122.400948
37.832486,-122.397312
37.832486,-122.393675
37.832486,-122.390038
37.832486,-122.386402
37.832486,-122.382765
37.832486,-122.379129
37.832486,-122.375492
37.832486,-122.371856
37.832486,-122.368219
37.832486,-122.364583
37.832486,-122.360946
37.832486,-122.357309
37.832126,-122.513682
37.832126,-122.510045
37.832126,-122.506409
37.832126,-122.502772
37.832126,-122.499135
37.832126,-122.495499
37.832126,-122.491862
37.832126,-122.488226
37.832126,-122.484589
37.832126,-122.480953
37.832126,-122.477316
37.832126,-122.473679
37.832126,-122.470043
37.832126,-122.466406
37.832126,-122.46277
37.832126,-122.459133
37.832126,-122.455497
37.832126,-122.45186
37.832126,-122.448224
37.832126,-122.444587
37.832126,-122.44095
37.832126,-122.437314
37.832126,-122.433677
37.832126,-122.430041
37.832126,-122.426404
37.832126,-122.422768
37.832126,-122.419131
37.832126,-122.415494
37.832126,-122.411858
37.832126,-122.408221
37.832126,-122.404585
37.832126,-122.400948
37.832126,-122.397312
37.832126,-122.393675
37.832126,-122.390038
37.832126,-122.386402
37.832126,-122.382765
37.832126,-122.379129
37.832126,-122.375492
37.832126,-122.371856
37.832126,-122.368219
37.832126,-122.364583
37.832126,-122.360946
37.832126,-122.357309
37.831767,-122.513682
37.831767,-122.510045
37.831767,-122.506409
37.831767,-122.502772
37.831767,-122.499135
37.831767,-122.495499
37.831767,-122.491862
37.831767,-122.488226
37.831767,-122.484589
37.831767,-122.480953
37.831767,-122.477316
37.831767,-122.473679
37.831767,-122.470043
37.831767,-122.466406
37.831767,-122.46277
37.831767,-122.459133
37.831767,-122.455497
37.831767,-122.45186
37.831767,-122.448224
37.831767,-122.444587
37.831767,-122.44095
37.831767,-122.437314
37.831767,-122.433677
37.831767,-122.430041
37.831767,-122.426404
37.831767,-122.422768
37.831767,-122.419131
37.831767,-122.415494
37.831767,-122.411858
37.831767,-122.408221
37.831767,-122.404585
37.831767,-122.400948
37.831767,-122.397312
37.831767,-122.393675
37.831767,-122.390038
37.831767,-122.386402
37.831767,-122.382765
37.831767,-122.379129
37.831767,-122.375492
37.831767,-122.371856
37.831767,-122.368219
37.831767,-122.364583
37.831767,-122.360946
37.831767,-122.357309
37.831408,-122.513682
37.831408,-122.510045
37.831408,-122.506409
37.831408,-122.502772
37.831408,-122.499135
37.831408,-122.495499
37.831408,-122.491862
37.831408,-122.488226
37.831408,-122.484589
37.831408,-122.480953
37.831408,-122.477316
37.831408,-122.473679
37.831408,-122.470043
37.831408,-122.466406
37.831408,-122.46277
37.831408,-122.459133
37.831408,-122.455497
37.831408,-122.45186
37.831408,-122.448224
37.831408,-122.444587
37.831408,-122.44095
37.831408,-122.437314
37.831408,-122.433677
37.831408,-122.430041
37.831408,-122.426404
37.831408,-122.422768
37.831408,-122.419131
37.831408,-122.415494
37.831408,-122.411858
37.831408,-122.408221
37.831408,-122.404585
37.831408,-122.400948
