lat,lon
37.833204,-122.512318
37.833204,-122.508681
37.833204,-122.505045
37.833204,-122.501408
37.833204,-122.497772
37.833204,-122.494135
37.833204,-122.490499
37.833204,-122.486862
37.833204,-122.483225
37.833204,-122.479589
37.833204,-122.475952
37.833204,-122.472316
37.833204,-122.468679
37.833204,-122.465043
37.833204,-122.461406
37.833204,-122.45777
37.833204,-122.454133
37.833204,-122.450496
37.833204,-122.44686
37.833204,-122.443223
37.833204,-122.439587
37.833204,-122.43595
37.833204,-122.432314
37.833204,-122.428677
37.833204,-122.42504
37.833204,-122.421404
37.833204,-122.417767
37.833204,-122.414131
37.833204,-122.410494
37.833204,-122.406858
37.833204,-122.403221
37.833204,-122.399584
37.833204,-122.395948
37.833204,-122.392311
37.833204,-122.388675
37.833204,-122.385038
37.833204,-122.381402
37.833204,-122.377765
37.833204,-122.374129
37.833204,-122.370492
37.833204,-122.366855
37.833204,-122.363219
37.833204,-122.359582
37.833204,-122.355946
37.832845,-122.512318
37.832845,-122.508681
37.832845,-122.505045
37.832845,-122.501408
37.832845,-122.497772
37.832845,-122.494135
37.832845,-122.490499
37.832845,-122.486862
37.832845,-122.483225
37.832845,-122.479589
37.832845,-122.475952
37.832845,-122.472316
37.832845,-122.468679
37.832845,-122.465043
37.832845,-122.461406
37.832845,-122.45777
37.832845,-122.454133
37.832845,-122.450496
37.832845,-122.44686
37.832845,-122.443223
37.832845,-122.439587
37.832845,-122.43595
37.832845,-122.432314
37.832845,-122.428677
37.832845,-122.42504
37.832845,-122.421404
37.832845,-122.417767
37.832845,-122.414131
37.832845,-122.410494
37.832845,-122.406858
37.832845,-122.403221
37.832845,-122.399584
37.832845,-122.395948
37.832845,-122.392311
37.832845,-122.388675
37.832845,-122.385038
37.832845,-122.381402
37.832845,-122.377765
37.832845,-122.374129
37.832845,-122.370492
37.832845,-122.366855
37.832845,-122.363219
37.832845,-122.359582
37.832845,-122.355946
37.832486,-122.512318
37.832486,-122.508681
37.832486,-122.505045
37.832486,-122.501408
37.832486,-122.497772
37.832486,-122.494135
37.832486,-122.490499
37.832486,-122.486862
37.832486,-122.483225
37.832486,-122.479589
37.832486,-122.475952
37.832486,-122.472316
37.832486,-122.468679
37.832486,-122.465043
37.832486,-122.461406
37.832486,-122.45777
37.832486,-122.454133
37.832486,-122.450496
37.832486,-122.44686
37.832486,-122.443223
37.832486,-122.439587
37.832486,-122.43595
37.832486,-122.432314
37.832486,-122.428677
37.832486,-122.42504
37.832486,-122.421404
37.832486,-122.417767
37.832486,-122.414131
37.832486,-122.410494
37.832486,-122.406858
37.832486,-122.403221
37.832486,-122.399584
37.832486,-122.395948
37.832486,-122.392311
37.832486,-122.388675
37.832486,-122.385038
37.832486,-122.381402
37.832486,-122.377765
37.832486,-122.374129
37.832486,-122.370492
37.832486,-122.366855
37.832486,-122.363219
37.832486,-122.359582
37.832486,-122.355946
37.832126,-122.512318
37.832126,-122.508681
37.832126,-122.505045
37.832126,-122.501408
37.832126,-122.497772
37.832126,-122.494135
37.832126,-122.490499
37.832126,-122.486862
37.832126,-122.483225
37.832126,-122.479589
37.832126,-122.475952
37.832126,-122.472316
37.832126,-122.468679
37.832126,-122.465043
37.832126,-122.461406
37.832126,-122.45777
37.832126,-122.454133
37.832126,-122.450496
37.832126,-122.44686
37.832126,-122.443223
37.832126,-122.439587
37.832126,-122.43595
37.832126,-122.432314
37.832126,-122.428677
37.832126,-122.42504
37.832126,-122.421404
37.832126,-122.417767
37.832126,-122.414131
37.832126,-122.410494
37.832126,-122.406858
37.832126,-122.403221
37.832126,-122.399584
37.832126,-122.395948
37.832126,-122.392311
37.832126,-122.388675
37.832126,-122.385038
37.832126,-122.381402
37.832126,-122.377765
37.832126,-122.374129
37.832126,-122.370492
37.832126,-122.366855
37.832126,-122.363219
37.832126,-122.359582
37.832126,-122.355946
37.831767,-122.512318
37.831767,-122.508681
37.831767,-122.505045
37.831767,-122.501408
37.831767,-122.497772
37.831767,-122.494135
37.831767,-122.490499
37.831767,-122.486862
37.831767,-122.483225
37.831767,-122.479589
37.831767,-122.475952
37.831767,-122.472316
37.831767,-122.468679
37.831767,-122.465043
37.831767,-122.461406
37.831767,-122.45777
37.831767,-122.454133
37.831767,-122.450496
37.831767,-122.44686
37.831767,-122.443223
37.831767,-122.439587
37.831767,-122.43595
37.831767,-122.432314
37.831767,-122.428677
37.831767,-122.42504
37.831767,-122.421404
37.831767,-122.417767
37.831767,-122.414131
37.831767,-122.410494
37.831767,-122.406858
37.831767,-122.403221
37.831767,-122.399584
37.831767,-122.395948
37.831767,-122.392311
37.831767,-122.388675
37.831767,-122.385038
37.831767,-122.381402
37.831767,-122.377765
37.831767,-122.374129
37.831767,-122.370492
37.831767,-122.366855
37.831767,-122.363219
37.831767,-122.359582
37.831767,-122.355946
37.831408,-122.512318
37.831408,-122.508681
37.831408,-122.505045
37.831408,-122.501408
37.831408,-122.497772
37.831408,-122.494135
37.831408,-122.490499
37.831408,-122.486862
37.831408,-122.483225
37.831408,-122.479589
37.831408,-122.475952
37.831408,-122.472316
37.831408,-122.468679
37.831408,-122.465043
37.831408,-122.461406
37.831408,-122.45777
37.831408,-122.454133
37.831408,-122.450496
37.831408,-122.44686
37.831408,-122.443223
37.831408,-122.439587
37.831408,-122.43595
37.831408,-122.432314
37.831408,-122.428677
37.831408,-122.42504
37.831408,-122.421404
37.831408,-122.417767
37.831408,-122.414131
37.831408,-122.410494
37.831408,-122.406858
37.831408,-122.403221
37.831408,-122.399584
37.831408,-122.395948
37.831408,-122.392311
37.831408,-122.388675
37.831408,-122.385038
37.831408,-122.381402
37.831408,-122.377765
37.831408,-122.374129
37.831408,-122.370492
37.831408,-122.366855
37.831408,-122.363219
37.831408,-122.359582
37.831408,-122.355946
37.831048,-122.512318
37.831048,-122.508681
37.831048,-122.505045
37.831048,-122.501408
37.831048,-122.497772
37.831048,-122.494135
37.831048,-122.490499
37.831048,-122.486862
37.831048,-122.483225
37.831048,-122.479589
37.831048,-122.475952
37.831048,-122.472316
37.831048,-122.468679
37.831048,-122.465043
37.831048,-122.461406
37.831048,-122.45777
37.831048,-122.454133
37.831048,-122.450496
37.831048,-122.44686
37.831048,-122.443223
37.831048,-122.439587
37.831048,-122.43595
37.831048,-122.432314
37.831048,-122.428677
37.831048,-122.42504
37.831048,-122.421404
37.831048,-122.417767
37.831048,-122.414131
37.831048,-122.410494
37.831048,-122.406858
37.831048,-122.403221
37.831048,-122.399584
37.831048,-122.395948
37.831048,-122.392311
37.831048,-122.388675
37.831048,-122.385038
37.831048,-122.381402
37.831048,-122.377765
37.831048,-122.374129
37.831048,-122.370492
37.831048,-122.366855
37.831048,-122.363219
37.831048,-122.359582
37.831048,-122.355946
37.830689,-122.512318
37.830689,-122.508681
37.830689,-122.505045
37.830689,-122.501408
37.830689,-122.497772
37.830689,-122.494135
37.830689,-122.490499
37.830689,-122.486862
37.830689,-122.483225
37.830689,-122.479589
37.830689,-122.475952
37.830689,-122.472316
37.830689,-122.468679
37.830689,-122.465043
37.830689,-122.461406
37.830689,-122.45777
37.830689,-122.454133
37.830689,-122.450496
37.830689,-122.44686
37.830689,-122.443223
37.830689,-122.439587
37.830689,-122.43595
37.830689,-122.432314
37.830689,-122.428677
37.830689,-122.42504
37.830689,-122.421404
37.830689,-122.417767
37.830689,-122.414131
37.830689,-122.410494
37.830689,-122.406858
37.830689,-122.403221
37.830689,-122.399584
37.830689,-122.395948
37.830689,-122.392311
37.830689,-122.388675
37.830689,-122.385038
37.830689,-122.381402
37.830689,-122.377765
37.830689,-122.374129
37.830689,-122.370492
37.830689,-122.366855
37.830689,-122.363219
37.830689,-122.359582
37.830689,-122.355946
37.83033,-122.512318
37.83033,-122.508681
37.83033,-122.505045
37.83033,-122.501408
37.83033,-122.497772
37.83033,-122.494135
37.83033,-122.490499
