lat,lon
37.833204,-122.512773
37.833204,-122.509136
37.833204,-122.505499
37.833204,-122.501863
37.833204,-122.498226
37.833204,-122.49459
37.833204,-122.490953
37.833204,-122.487317
37.833204,-122.48368
37.833204,-122.480043
37.833204,-122.476407
37.833204,-122.47277
37.833204,-122.469134
37.833204,-122.465497
37.833204,-122.461861
37.833204,-122.458224
37.833204,-122.454588
37.833204,-122.450951
37.833204,-122.447314
37.833204,-122.443678
37.833204,-122.440041
37.833204,-122.436405
37.833204,-122.432768
37.833204,-122.429132
37.833204,-122.425495
37.833204,-122.421858
37.833204,-122.418222
37.833204,-122.414585
37.833204,-122.410949
37.833204,-122.407312
37.833204,-122.403676
37.833204,-122.400039
37.833204,-122.396402
37.833204,-122.392766
37.833204,-122.389129
37.833204,-122.385493
37.833204,-122.381856
37.833204,-122.37822
37.833204,-122.374583
37.833204,-122.370947
37.833204,-122.36731
37.833204,-122.363673
37.833204,-122.360037
37.833204,-122.3564
37.832845,-122.512773
37.832845,-122.509136
37.832845,-122.505499
37.832845,-122.501863
37.832845,-122.498226
37.832845,-122.49459
37.832845,-122.490953
37.832845,-122.487317
37.832845,-122.48368
37.832845,-122.480043
37.832845,-122.476407
37.832845,-122.47277
37.832845,-122.469134
37.832845,-122.465497
37.832845,-122.461861
37.832845,-122.458224
37.832845,-122.454588
37.832845,-122.450951
37.832845,-122.447314
37.832845,-122.443678
37.832845,-122.440041
37.832845,-122.436405
37.832845,-122.432768
37.832845,-122.429132
37.832845,-122.425495
37.832845,-122.421858
37.832845,-122.418222
37.832845,-122.414585
37.832845,-122.410949
37.832845,-122.407312
37.832845,-122.403676
37.832845,-122.400039
37.832845,-122.396402
37.832845,-122.392766
37.832845,-122.389129
37.832845,-122.385493
37.832845,-122.381856
37.832845,-122.37822
37.832845,-122.374583
37.832845,-122.370947
37.832845,-122.36731
37.832845,-122.363673
37.832845,-122.360037
37.832845,-122.3564
37.832486,-122.512773
37.832486,-122.509136
37.832486,-122.505499
37.832486,-122.501863
37.832486,-122.498226
37.832486,-122.49459
37.832486,-122.490953
37.832486,-122.487317
37.832486,-122.48368
37.832486,-122.480043
37.832486,-122.476407
37.832486,-122.47277
37.832486,-122.469134
37.832486,-122.465497
37.832486,-122.461861
37.832486,-122.458224
37.832486,-122.454588
37.832486,-122.450951
37.832486,-122.447314
37.832486,-122.443678
37.832486,-122.440041
37.832486,-122.436405
37.832486,-122.432768
37.832486,-122.429132
37.832486,-122.425495
37.832486,-122.421858
37.832486,-122.418222
37.832486,-122.414585
37.832486,-122.410949
37.832486,-122.407312
37.832486,-122.403676
37.832486,-122.400039
37.832486,-122.396402
37.832486,-122.392766
37.832486,-122.389129
37.832486,-122.385493
37.832486,-122.381856
37.832486,-122.37822
37.832486,-122.374583
37.832486,-122.370947
37.832486,-122.36731
37.832486,-122.363673
37.832486,-122.360037
37.832486,-122.3564
37.832126,-122.512773
37.832126,-122.509136
37.832126,-122.505499
37.832126,-122.501863
37.832126,-122.498226
37.832126,-122.49459
37.832126,-122.490953
37.832126,-122.487317
37.832126,-122.48368
37.832126,-122.480043
37.832126,-122.476407
37.832126,-122.47277
37.832126,-122.469134
37.832126,-122.465497
37.832126,-122.461861
37.832126,-122.458224
37.832126,-122.454588
37.832126,-122.450951
37.832126,-122.447314
37.832126,-122.443678
37.832126,-122.440041
37.832126,-122.436405
37.832126,-122.432768
37.832126,-122.429132
37.832126,-122.425495
37.832126,-122.421858
37.832126,-122.418222
37.832126,-122.414585
37.832126,-122.410949
37.832126,-122.407312
37.832126,-122.403676
37.832126,-122.400039
37.832126,-122.396402
37.832126,-122.392766
37.832126,-122.389129
37.832126,-122.385493
37.832126,-122.381856
37.832126,-122.37822
37.832126,-122.374583
37.832126,-122.370947
37.832126,-122.36731
37.832126,-122.363673
37.832126,-122.360037
37.832126,-122.3564
37.831767,-122.512773
37.831767,-122.509136
37.831767,-122.505499
37.831767,-122.501863
37.831767,-122.498226
37.831767,-122.49459
37.831767,-122.490953
37.831767,-122.487317
37.831767,-122.48368
37.831767,-122.480043
37.831767,-122.476407
37.831767,-122.47277
37.831767,-122.469134
37.831767,-122.465497
37.831767,-122.461861
37.831767,-122.458224
37.831767,-122.454588
37.831767,-122.450951
37.831767,-122.447314
37.831767,-122.443678
37.831767,-122.440041
37.831767,-122.436405
37.831767,-122.432768
37.831767,-122.429132
37.831767,-122.425495
37.831767,-122.421858
37.831767,-122.418222
37.831767,-122.414585
37.831767,-122.410949
37.831767,-122.407312
37.831767,-122.403676
37.831767,-122.400039
37.831767,-122.396402
37.831767,-122.392766
37.831767,-122.389129
37.831767,-122.385493
37.831767,-122.381856
37.831767,-122.37822
37.831767,-122.374583
37.831767,-122.370947
37.831767,-122.36731
37.831767,-122.363673
37.831767,-122.360037
37.831767,-122.3564
37.831408,-122.512773
37.831408,-122.509136
37.831408,-122.505499
37.831408,-122.501863
37.831408,-122.498226
37.831408,-122.49459
37.831408,-122.490953
37.831408,-122.487317
37.831408,-122.48368
37.831408,-122.480043
37.831408,-122.476407
37.831408,-122.47277
37.831408,-122.469134
37.831408,-122.465497
37.831408,-122.461861
37.831408,-122.458224
37.831408,-122.454588
37.831408,-122.450951
37.831408,-122.447314
37.831408,-122.443678
37.831408,-122.440041
37.831408,-122.436405
37.831408,-122.432768
37.831408,-122.429132
37.831408,-122.425495
37.831408,-122.421858
37.831408,-122.418222
37.831408,-122.414585
37.831408,-122.410949
37.831408,-122.407312
37.831408,-122.403676
37.831408,-122.400039
37.831408,-122.396402
37.831408,-122.392766
37.831408,-122.389129
37.831408,-122.385493
37.831408,-122.381856
37.831408,-122.37822
37.831408,-122.374583
37.831408,-122.370947
37.831408,-122.36731
37.831408,-122.363673
37.831408,-122.360037
37.831408,-122.3564
37.831048,-122.512773
37.831048,-122.509136
37.831048,-122.505499
37.831048,-122.501863
37.831048,-122.498226
37.831048,-122.49459
37.831048,-122.490953
37.831048,-122.487317
37.831048,-122.48368
37.831048,-122.480043
37.831048,-122.476407
37.831048,-122.47277
37.831048,-122.469134
37.831048,-122.465497
37.831048,-122.461861
37.831048,-122.458224
37.831048,-122.454588
37.831048,-122.450951
37.831048,-122.447314
37.831048,-122.443678
37.831048,-122.440041
37.831048,-122.436405
37.831048,-122.432768
37.831048,-122.429132
37.831048,-122.425495
37.831048,-122.421858
37.831048,-122.418222
37.831048,-122.414585
37.831048,-122.410949
37.831048,-122.407312
37.831048,-122.403676
37.831048,-122.400039
37.831048,-122.396402
37.831048,-122.392766
37.831048,-122.389129
37.831048,-122.385493
37.831048,-122.381856
37.831048,-122.37822
37.831048,-122.374583
37.831048,-122.370947
37.831048,-122.36731
37.831048,-122.363673
37.831048,-122.360037
37.831048,-122.3564
37.830689,-122.512773
37.830689,-122.509136
37.830689,-122.505499
37.830689,-122.501863
37.830689,-122.498226
37.830689,-122.49459
37.830689,-122.490953
37.830689,-122.487317
37.830689,-122.48368
37.830689,-122.480043
37.830689,-122.476407
37.830689,-122.47277
37.830689,-122.469134
37.830689,-122.465497
37.830689,-122.461861
37.830689,-122.458224
37.830689,-122.454588
37.830689,-122.450951
37.830689,-122.447314
37.830689,-122.443678
37.830689,-122.440041
37.830689,-122.436405
37.830689,-122.432768
37.830689,-122.429132
37.830689,-122.425495
37.830689,-122.421858
37.830689,-122.418222
37.830689,-122.414585
37.830689,-122.410949
37.830689,-122.407312
37.830689,-122.403676
37.830689,-122.400039
37.830689,-122.396402
37.830689,-122.392766
37.830689,-122.389129
37.830689,-122.385493
37.830689,-122.381856
37.830689,-122.37822
37.830689,-122.374583
37.830689,-122.370947
37.830689,-122.36731
37.830689,-122.363673
37.830689,-122.360037
37.830689,-122.3564
37.83033,-122.512773
37.83033,-122.509136
37.83033,-122.505499
37.83033,-122.501863
37.83033,-122.498226
37.83033,-122.49459
37.83033,-122.490953
37.83033,-122.487317
37.83033,-122.48368
37.83033,-122.480043
37.83033,-122.476407
37.83033,-122.47277
37.83033,-122.469134
37.83033,-122.465497
37.83033,-122.461861
37.83033,-122.458224
37.83033,-122.454588
37.83033,-122.450951
37.83033,-122.447314
37.83033,-122.443678
37.83033,-122.440041
37.83033,-122.436405
37.83033,-122.432768
37.83033,-122.429132
37.83033,-122.425495
37.83033,-122.421858
37.83033,-122.418222
37.83033,-122.414585
37.83033,-122.410949
37.83033,-122.407312
37.83033,-122.403676
37.83033,-122.400039
37.83033,-122.396402
37.83033,-122.392766
37.83033,-122.389129
37.83033,-122.385493
37.83033,-122.381856
37.83033,-122.37822
37.83033,-122.374583
37.83033,-122.370947
37.83033,-122.36731
37.83033,-122.363673
37.83033,-122.360037
37.83033,-122.3564
37.82997,-122.512773
37.82997,-122.509136
37.82997,-122.505499
37.82997,-122.501863
37.82997,-122.498226
37.82997,-122.49459
37.82997,-122.490953
37.82997,-122.487317
37.82997,-122.48368
37.82997,-122.480043
37.82997,-122.476407
37.82997,-122.47277
37.82997,-122.469134
37.82997,-122.465497
37.82997,-122.461861
37.82997,-122.458224
37.82997,-122.454588
37.82997,-122.450951
37.82997,-122.447314
37.82997,-122.443678
37.82997,-122.440041
37.82997,-122.436405
37.82997,-122.432768
37.82997,-122.429132
37.82997,-122.425495
37.82997,-122.421858
37.82997,-122.418222
37.82997,-122.414585
37.82997,-122.410949
37.82997,-122.407312
37.82997,-122.403676
37.82997,-122.400039
37.82997,-122.396402
37.82997,-122.392766
37.82997,-122.389129
37.82997,-122.385493
37.82997,-122.381856
37.82997,-122.37822
37.82997,-122.374583
37.82997,-122.370947
37.82997,-122.36731
37.82997,-122.363673
37.82997,-122.360037
37.82997,-122.3564
37.829611,-122.512773
37.829611,-122.509136
37.829611,-122.505499
37.829611,-122.501863
37.829611,-122.498226
37.829611,-122.49459
37.829611,-122.490953
37.829611,-122.487317
37.829611,-122.48368
37.829611,-122.480043
37.829611,-122.476407
37.829611,-122.47277
37.829611,-122.469134
37.829611,-122.465497
37.829611,-122.461861
37.829611,-122.458224
37.829611,-122.454588
37.829611,-122.450951
37.829611,-122.447314
37.829611,-122.443678
37.829611,-122.440041
37.829611,-122.436405
37.829611,-122.432768
37.829611,-122.429132
37.829611,-122.425495
37.829611,-122.421858
37.829611,-122.418222
37.829611,-122.414585
37.829611,-122.410949
37.829611,-122.407312
37.829611,-122.403676
37.829611,-122.400039
37.829611,-122.396402
37.829611,-122.392766
37.829611,-122.389129
37.829611,-122.385493
37.829611,-122.381856
37.829611,-122.37822
37.829611,-122.374583
37.829611,-122.370947
37.829611,-122.36731
37.829611,-122.363673
37.829611,-122.360037
37.829611,-122.3564
37.829252,-122.512773
37.829252,-122.509136
37.829252,-122.505499
37.829252,-122.501863
37.829252,-122.498226
37.829252,-122.49459
37.829252,-122.490953
37.829252,-122.487317
37.829252,-122.48368
37.829252,-122.480043
37.829252,-122.476407
37.829252,-122.47277
37.829252,-122.469134
37.829252,-122.465497
37.829252,-122.461861
37.829252,-122.458224
37.829252,-122.454588
37.829252,-122.450951
37.829252,-122.447314
37.829252,-122.443678
37.829252,-122.440041
37.829252,-122.436405
37.829252,-122.432768
37.829252,-122.429132
37.829252,-122.425495
37.829252,-122.421858
37.829252,-122.418222
37.829252,-122.414585
37.829252,-122.410949
37.829252,-122.407312
37.829252,-122.403676
37.829252,-122.400039
37.829252,-122.396402
37.829252,-122.392766
37.829252,-122.389129
37.829252,-122.385493
37.829252,-122.381856
37.829252,-122.37822
37.829252,-122.374583
37.829252,-122.370947
37.829252,-122.36731
37.829252,-122.363673
37.829252,-122.360037
37.829252,-122.3564
37.828892,-122.512773
37.828892,-122.509136
37.828892,-122.505499
37.828892,-122.501863
37.828892,-122.498226
37.828892,-122.49459
37.828892,-122.490953
37.828892,-122.487317
37.828892,-122.48368
37.828892,-122.480043
37.828892,-122.476407
37.828892,-122.47277
37.828892,-122.469134
37.828892,-122.465497
37.828892,-122.461861
37.828892,-122.458224
37.828892,-122.454588
37.828892,-122.450951
37.828892,-122.447314
37.828892,-122.443678
37.828892,-122.440041
37.828892,-122.436405
37.828892,-122.432768
37.828892,-122.429132
37.828892,-122.425495
37.828892,-122.421858
37.828892,-122.418222
37.828892,-122.414585
37.828892,-122.410949
37.828892,-122.407312
37.828892,-122.403676
37.828892,-122.400039
37.828892,-122.396402
37.828892,-122.392766
37.828892,-122.389129
37.828892,-122.385493
37.828892,-122.381856
37.828892,-122.37822
37.828892,-122.374583
37.828892,-122.370947
37.828892,-122.36731
37.828892,-122.363673
37.828892,-122.360037
37.828892,-122.3564
37.828533,-122.512773
37.828533,-122.509136
37.828533,-122.505499
37.828533,-122.501863
37.828533,-122.498226
37.828533,-122.49459
37.828533,-122.490953
37.828533,-122.487317
37.828533,-122.48368
37.828533,-122.480043
37.828533,-122.476407
37.828533,-122.47277
37.828533,-122.469134
37.828533,-122.465497
37.828533,-122.461861
37.828533,-122.458224
37.828533,-122.454588
37.828533,-122.450951
37.828533,-122.447314
37.828533,-122.443678
37.828533,-122.440041
37.828533,-122.436405
37.828533,-122.432768
37.828533,-122.429132
37.828533,-122.425495
37.828533,-122.421858
37.828533,-122.418222
37.828533,-122.414585
37.828533,-122.410949
37.828533,-122.407312
37.828533,-122.403676
37.828533,-122.400039
37.828533,-122.396402
37.828533,-122.392766
37.828533,-122.389129
37.828533,-122.385493
37.828533,-122.381856
37.828533,-122.37822
37.828533,-122.374583
37.828533,-122.370947
37.828533,-122.36731
37.828533,-122.363673
37.828533,-122.360037
37.828533,-122.3564
37.828174,-122.512773
37.828174,-122.509136
37.828174,-122.505499
37.828174,-122.501863
37.828174,-122.498226
37.828174,-122.49459
37.828174,-122.490953
37.828174,-122.487317
37.828174,-122.48368
37.828174,-122.480043
37.828174,-122.476407
37.828174,-122.47277
37.828174,-122.469134
37.828174,-122.465497
37.828174,-122.461861
37.828174,-122.458224
37.828174,-122.454588
37.828174,-122.450951
37.828174,-122.447314
37.828174,-122.443678
37.828174,-122.440041
37.828174,-122.436405
37.828174,-122.432768
37.828174,-122.429132
37.828174,-122.425495
37.828174,-122.421858
37.828174,-122.418222
37.828174,-122.414585
37.828174,-122.410949
37.828174,-122.407312
37.828174,-122.403676
37.828174,-122.400039
37.828174,-122.396402
37.828174,-122.392766
37.828174,-122.389129
37.828174,-122.385493
37.828174,-122.381856
37.828174,-122.37822
37.828174,-122.374583
37.828174,-122.370947
37.828174,-122.36731
37.828174,-122.363673
37.828174,-122.360037
37.828174,-122.3564
37.827814,-122.512773
37.827814,-122.509136
37.827814,-122.505499
37.827814,-122.501863
37.827814,-122.498226
37.827814,-122.49459
37.827814,-122.490953
37.827814,-122.487317
37.827814,-122.48368
37.827814,-122.480043
37.827814,-122.476407
37.827814,-122.47277
37.827814,-122.469134
37.827814,-122.465497
37.827814,-122.461861
37.827814,-122.458224
37.827814,-122.454588
37.827814,-122.450951
37.827814,-122.447314
37.827814,-122.443678
37.827814,-122.440041
37.827814,-122.436405
37.827814,-122.432768
37.827814,-122.429132
37.827814,-122.425495
37.827814,-122.421858
37.827814,-122.418222
37.827814,-122.414585
37.827814,-122.410949
37.827814,-122.407312
37.827814,-122.403676
37.827814,-122.400039
37.827814,-122.396402
37.827814,-122.392766
37.827814,-122.389129
37.827814,-122.385493
37.827814,-122.381856
37.827814,-122.37822
37.827814,-122.374583
37.827814,-122.370947
37.827814,-122.36731
37.827814,-122.363673
37.827814,-122.360037
37.827814,-122.3564
37.827455,-122.512773
37.827455,-122.509136
37.827455,-122.505499
37.827455,-122.501863
37.827455,-122.498226
37.827455,-122.49459
37.827455,-122.490953
37.827455,-122.487317
37.827455,-122.48368
37.827455,-122.480043
37.827455,-122.476407
37.827455,-122.47277
37.827455,-122.469134
37.827455,-122.465497
37.827455,-122.461861
37.827455,-122.458224
37.827455,-122.454588
37.827455,-122.450951
37.827455,-122.447314
37.827455,-122.443678
37.827455,-122.440041
37.827455,-122.436405
37.827455,-122.432768
37.827455,-122.429132
37.827455,-122.425495
37.827455,-122.421858
37.827455,-122.418222
37.827455,-122.414585
37.827455,-122.410949
37.827455,-122.407312
37.827455,-122.403676
37.827455,-122.400039
37.827455,-122.396402
37.827455,-122.392766
37.827455,-122.389129
37.827455,-122.385493
37.827455,-122.381856
37.827455,-122.37822
37.827455,-122.374583
37.827455,-122.370947
37.827455,-122.36731
37.827455,-122.363673
37.827455,-122.360037
37.827455,-122.3564
