lat,lon
37.833204,-122.514136
37.833204,-122.5105
37.833204,-122.506863
37.833204,-122.503227
37.833204,-122.49959
37.833204,-122.495953
37.833204,-122.492317
37.833204,-122.48868
37.833204,-122.485044
37.833204,-122.481407
37.833204,-122.477771
37.833204,-122.474134
37.833204,-122.470498
37.833204,-122.466861
37.833204,-122.463224
37.833204,-122.459588
37.833204,-122.455951
37.833204,-122.452315
37.833204,-122.448678
37.833204,-122.445042
37.833204,-122.441405
37.833204,-122.437768
37.833204,-122.434132
37.833204,-122.430495
37.833204,-122.426859
37.833204,-122.423222
37.833204,-122.419586
37.833204,-122.415949
37.833204,-122.412312
37.833204,-122.408676
37.833204,-122.405039
37.833204,-122.401403
37.833204,-122.397766
37.833204,-122.39413
37.833204,-122.390493
37.833204,-122.386856
37.833204,-122.38322
37.833204,-122.379583
37.833204,-122.375947
37.833204,-122.37231
37.833204,-122.368674
37.833204,-122.365037
37.833204,-122.361401
37.833204,-122.357764
37.832845,-122.514136
37.832845,-122.5105
37.832845,-122.506863
37.832845,-122.503227
37.832845,-122.49959
37.832845,-122.495953
37.832845,-122.492317
37.832845,-122.48868
37.832845,-122.485044
37.832845,-122.481407
37.832845,-122.477771
37.832845,-122.474134
37.832845,-122.470498
37.832845,-122.466861
37.832845,-122.463224
37.832845,-122.459588
37.832845,-122.455951
37.832845,-122.452315
37.832845,-122.448678
37.832845,-122.445042
37.832845,-122.441405
37.832845,-122.437768
37.832845,-122.434132
37.832845,-122.430495
37.832845,-122.426859
37.832845,-122.423222
37.832845,-122.419586
37.832845,-122.415949
37.832845,-122.412312
37.832845,-122.408676
37.832845,-122.405039
37.832845,-122.401403
37.832845,-122.397766
37.832845,-122.39413
37.832845,-122.390493
37.832845,-122.386856
37.832845,-122.38322
37.832845,-122.379583
37.832845,-122.375947
37.832845,-122.37231
37.832845,-122.368674
37.832845,-122.365037
37.832845,-122.361401
37.832845,-122.357764
37.832486,-122.514136
37.832486,-122.5105
37.832486,-122.506863
37.832486,-122.503227
37.832486,-122.49959
37.832486,-122.495953
37.832486,-122.492317
37.832486,-122.48868
37.832486,-122.485044
37.832486,-122.481407
37.832486,-122.477771
37.832486,-122.474134
37.832486,-122.470498
37.832486,-122.466861
37.832486,-122.463224
37.832486,-122.459588
37.832486,-122.455951
37.832486,-122.452315
37.832486,-122.448678
37.832486,-122.445042
37.832486,-122.441405
37.832486,-122.437768
37.832486,-122.434132
37.832486,-122.430495
37.832486,-122.426859
37.832486,-122.423222
37.832486,-122.419586
37.832486,-122.415949
37.832486,-122.412312
37.832486,-122.408676
37.832486,-122.405039
37.832486,-122.401403
37.832486,-122.397766
37.832486,-122.39413
37.832486,-122.390493
37.832486,-122.386856
37.832486,-122.38322
37.832486,-122.379583
37.832486,-122.375947
37.832486,-122.37231
37.832486,-122.368674
37.832486,-122.365037
37.832486,-122.361401
37.832486,-122.357764
37.832126,-122.514136
37.832126,-122.5105
37.832126,-122.506863
37.832126,-122.503227
37.832126,-122.49959
37.832126,-122.495953
37.832126,-122.492317
37.832126,-122.48868
37.832126,-122.485044
37.832126,-122.481407
37.832126,-122.477771
37.832126,-122.474134
37.832126,-122.470498
